2017-05-14 15:36:51,069 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ja/6.0.37/tomcat-i18n-ja-6.0.37.jar
2017-05-14 15:36:55,437 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/catalina/6.0.37/catalina-6.0.37.jar
2017-05-14 15:36:55,680 [Worker-21] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/eclipse/jdt/core/compiler/ecj/4.2.2/ecj-4.2.2.jar
2017-05-14 15:37:13,781 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/annotations-api/6.0.37/annotations-api-6.0.37.pom
2017-05-14 15:37:13,864 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/annotations-api/6.0.37/annotations-api-6.0.37.pom
2017-05-14 15:37:13,958 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/catalina-ant/6.0.37/catalina-ant-6.0.37.pom
2017-05-14 15:37:14,073 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/catalina-ant/6.0.37/catalina-ant-6.0.37.pom
2017-05-14 15:37:14,162 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/coyote/6.0.37/coyote-6.0.37.pom
2017-05-14 15:37:14,273 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/coyote/6.0.37/coyote-6.0.37.pom
2017-05-14 15:37:14,374 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/catalina/6.0.37/catalina-6.0.37.pom
2017-05-14 15:37:14,460 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/catalina/6.0.37/catalina-6.0.37.pom
2017-05-14 15:37:14,556 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/servlet-api/6.0.37/servlet-api-6.0.37.pom
2017-05-14 15:37:14,640 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/servlet-api/6.0.37/servlet-api-6.0.37.pom
2017-05-14 15:37:14,727 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/juli/6.0.37/juli-6.0.37.pom
2017-05-14 15:37:14,811 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/juli/6.0.37/juli-6.0.37.pom
2017-05-14 15:37:14,900 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/catalina-ha/6.0.37/catalina-ha-6.0.37.pom
2017-05-14 15:37:15,009 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/catalina-ha/6.0.37/catalina-ha-6.0.37.pom
2017-05-14 15:37:15,094 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tribes/6.0.37/tribes-6.0.37.pom
2017-05-14 15:37:15,175 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tribes/6.0.37/tribes-6.0.37.pom
2017-05-14 15:37:15,263 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/eclipse/jdt/core/compiler/ecj/4.2.2/ecj-4.2.2.pom
2017-05-14 15:37:15,344 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/eclipse/jdt/core/compiler/ecj/4.2.2/ecj-4.2.2.pom
2017-05-14 15:37:15,433 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/el-api/6.0.37/el-api-6.0.37.pom
2017-05-14 15:37:15,521 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/el-api/6.0.37/el-api-6.0.37.pom
2017-05-14 15:37:15,605 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/jasper-el/6.0.37/jasper-el-6.0.37.pom
2017-05-14 15:37:15,723 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/jasper-el/6.0.37/jasper-el-6.0.37.pom
2017-05-14 15:37:15,817 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/jasper/6.0.37/jasper-6.0.37.pom
2017-05-14 15:37:15,903 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/jasper/6.0.37/jasper-6.0.37.pom
2017-05-14 15:37:15,987 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/jsp-api/6.0.37/jsp-api-6.0.37.pom
2017-05-14 15:37:16,071 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/jsp-api/6.0.37/jsp-api-6.0.37.pom
2017-05-14 15:37:16,160 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/dbcp/6.0.37/dbcp-6.0.37.pom
2017-05-14 15:37:16,239 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/dbcp/6.0.37/dbcp-6.0.37.pom
2017-05-14 15:37:16,327 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-es/6.0.37/tomcat-i18n-es-6.0.37.pom
2017-05-14 15:37:16,417 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-es/6.0.37/tomcat-i18n-es-6.0.37.pom
2017-05-14 15:37:16,500 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-fr/6.0.37/tomcat-i18n-fr-6.0.37.pom
2017-05-14 15:37:16,584 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-fr/6.0.37/tomcat-i18n-fr-6.0.37.pom
2017-05-14 15:37:16,677 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ja/6.0.37/tomcat-i18n-ja-6.0.37.pom
2017-05-14 15:37:16,793 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ja/6.0.37/tomcat-i18n-ja-6.0.37.pom
2017-05-14 15:37:16,917 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/juli/6.0.37/juli-6.0.37.jar
2017-05-14 15:37:16,920 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: activosfijoswebapp:activosfijoswebapp:0.0.1-SNAPSHOT @ C:\Dev\workspace_prueba\activosfijoswebapp\pom.xml.
2017-05-14 15:37:17,064 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/juli/6.0.37/juli-6.0.37.jar
2017-05-14 15:37:19,458 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:19,460 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\main\resources
2017-05-14 15:37:19,464 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:19,465 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\test\resources
2017-05-14 15:37:19,485 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /activosfijoswebapp/src
2017-05-14 15:37:19,486 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /activosfijoswebapp/src/test/java because it overlaps with /activosfijoswebapp/src
2017-05-14 15:37:19,995 [Worker-4] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2017-05-14 15:37:20,517 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: activosfijoswebapp:activosfijoswebapp:0.0.1-SNAPSHOT @ C:\Dev\workspace_prueba\activosfijoswebapp\pom.xml.
2017-05-14 15:37:21,555 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:21,556 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\main\resources
2017-05-14 15:37:21,559 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:21,560 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\test\resources
2017-05-14 15:37:21,561 [Worker-5] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of activosfijoswebapp
2017-05-14 15:37:21,561 [Worker-5] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for activosfijoswebapp
2017-05-14 15:37:21,586 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:21,604 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /activosfijoswebapp/src
2017-05-14 15:37:21,604 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /activosfijoswebapp/src/test/java because it overlaps with /activosfijoswebapp/src
2017-05-14 15:37:21,845 [Worker-4] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for activosfijoswebapp
2017-05-14 15:37:21,920 [Worker-4] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2017-05-14 15:37:22,700 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:22,701 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\main\resources
2017-05-14 15:37:22,702 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:22,703 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\test\resources
2017-05-14 15:37:46,615 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: activosfijoswebapp:activosfijoswebapp:0.0.1-SNAPSHOT @ C:\Dev\workspace_prueba\activosfijoswebapp\pom.xml.
2017-05-14 15:37:48,715 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:48,716 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\main\resources
2017-05-14 15:37:48,718 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:37:48,719 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\test\resources
2017-05-14 15:37:48,719 [Worker-16] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of activosfijoswebapp
2017-05-14 15:37:48,719 [Worker-16] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for activosfijoswebapp
2017-05-14 15:37:48,723 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:40:00,145 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: activosfijoswebapp:activosfijoswebapp:0.0.1-SNAPSHOT @ C:\Dev\workspace_prueba\activosfijoswebapp\pom.xml.
2017-05-14 15:40:00,316 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-test/4.3.8.RELEASE/spring-test-4.3.8.RELEASE.pom
2017-05-14 15:40:00,410 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-test/4.3.8.RELEASE/spring-test-4.3.8.RELEASE.pom
2017-05-14 15:40:00,505 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.pom
2017-05-14 15:40:00,583 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.pom
2017-05-14 15:40:00,786 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-test/4.3.8.RELEASE/spring-test-4.3.8.RELEASE.jar
2017-05-14 15:40:01,669 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-test/4.3.8.RELEASE/spring-test-4.3.8.RELEASE.jar
2017-05-14 15:40:03,135 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:40:03,136 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\main\resources
2017-05-14 15:40:03,139 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:40:03,140 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\test\resources
2017-05-14 15:40:03,140 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of activosfijoswebapp
2017-05-14 15:40:03,140 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for activosfijoswebapp
2017-05-14 15:40:03,144 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:40:31,901 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: activosfijoswebapp:activosfijoswebapp:0.0.1-SNAPSHOT @ C:\Dev\workspace_prueba\activosfijoswebapp\pom.xml.
2017-05-14 15:40:32,182 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.jar
2017-05-14 15:40:33,752 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.jar
2017-05-14 15:40:35,076 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:40:35,076 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\main\resources
2017-05-14 15:40:35,076 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:40:35,076 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\test\resources
2017-05-14 15:40:35,076 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of activosfijoswebapp
2017-05-14 15:40:35,076 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for activosfijoswebapp
2017-05-14 15:40:35,076 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:41:09,741 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: activosfijoswebapp:activosfijoswebapp:0.0.1-SNAPSHOT @ C:\Dev\workspace_prueba\activosfijoswebapp\pom.xml.
2017-05-14 15:41:11,083 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:41:11,083 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\main\resources
2017-05-14 15:41:11,099 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-14 15:41:11,099 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Dev\workspace_prueba\activosfijoswebapp\src\test\resources
2017-05-14 15:41:11,099 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of activosfijoswebapp
2017-05-14 15:41:11,099 [Worker-14] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for activosfijoswebapp
2017-05-14 15:41:11,099 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
